,Model1,Model2,Prompt1,Prompt2,Processor1,Processor2,Kappa
637,codellama:13b-instruct,codellama:13b-instruct,llm4cc-integrated,llm4cc-clone_type,defaultpatch,method,0.08113700915197686
638,codellama:13b-instruct,codellama:13b-instruct,llm4cc-integrated,llm4cc-integrated,defaultpatch,method,0.022473516452610864
639,codellama:13b-instruct,codellama:13b-instruct,llm4cc-integrated,llm4cc-clone_type-patch,defaultpatch,method,0.07028201508799925
640,codellama:13b-instruct,codellama:13b-instruct,llm4cc-integrated,llm4cc-integrated-patch,defaultpatch,method,0.02924895447456788
641,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-integrated,llm4cc-clone_type,defaultpatch,method,-0.018389593407168947
642,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-integrated,llm4cc-integrated,defaultpatch,method,-0.06454101529383838
643,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-integrated,llm4cc-clone_type-patch,defaultpatch,method,-0.020710660844105666
644,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-integrated,llm4cc-integrated-patch,defaultpatch,method,-0.0613340199497745
645,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-integrated,llm4cc-clone_type,defaultpatch,method,-0.0025218285248529426
646,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-integrated,llm4cc-integrated,defaultpatch,method,0.015494700597191713
647,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-integrated,llm4cc-clone_type-patch,defaultpatch,method,-0.000524461624087813
648,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-integrated,llm4cc-integrated-patch,defaultpatch,method,-0.02071404031149804
649,codellama:13b-instruct,qwen2.5:7b,llm4cc-integrated,llm4cc-clone_type,defaultpatch,method,0.09800930589533263
650,codellama:13b-instruct,qwen2.5:7b,llm4cc-integrated,llm4cc-integrated,defaultpatch,method,-0.013925030109016578
651,codellama:13b-instruct,qwen2.5:7b,llm4cc-integrated,llm4cc-clone_type-patch,defaultpatch,method,0.06748641576139092
652,codellama:13b-instruct,qwen2.5:7b,llm4cc-integrated,llm4cc-integrated-patch,defaultpatch,method,-0.02085895307787622
653,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-integrated,llm4cc-clone_type,defaultpatch,method,-0.0023124177136695234
654,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-integrated,llm4cc-integrated,defaultpatch,method,-0.011300168243822073
655,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-integrated,llm4cc-clone_type-patch,defaultpatch,method,0.0006463708269260904
656,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-integrated,llm4cc-integrated-patch,defaultpatch,method,0.014431632819677076
657,codellama:13b-instruct,yi-coder:9b,llm4cc-integrated,llm4cc-clone_type,defaultpatch,method,-0.007310422319054988
658,codellama:13b-instruct,yi-coder:9b,llm4cc-integrated,llm4cc-integrated,defaultpatch,method,-0.031038426836978994
659,codellama:13b-instruct,yi-coder:9b,llm4cc-integrated,llm4cc-clone_type-patch,defaultpatch,method,-0.011094100836905652
660,codellama:13b-instruct,yi-coder:9b,llm4cc-integrated,llm4cc-integrated-patch,defaultpatch,method,-0.04268978223696496
661,codellama:13b-instruct,hermes3:8b,llm4cc-integrated,llm4cc-clone_type,defaultpatch,method,-0.0024290934696995503
662,codellama:13b-instruct,hermes3:8b,llm4cc-integrated,llm4cc-integrated,defaultpatch,method,-0.02054387299694893
663,codellama:13b-instruct,hermes3:8b,llm4cc-integrated,llm4cc-clone_type-patch,defaultpatch,method,-0.009439350327194784
664,codellama:13b-instruct,hermes3:8b,llm4cc-integrated,llm4cc-integrated-patch,defaultpatch,method,0.00019452994349222763
665,codellama:13b-instruct,codellama:13b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,0.011854805252974665
666,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,defaultpatch,-0.01909164179199574
667,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,defaultpatch,0.004967719128509462
668,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,defaultpatch,0.03327400096034305
669,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,-0.008752197907573978
670,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,defaultpatch,0.004327719369067284
671,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,defaultpatch,0.005874113852711416
672,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,defaultpatch,0.004793021607126469
673,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,0.006829283715636181
674,codellama:13b-instruct,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,defaultpatch,0.01757319717926875
675,codellama:13b-instruct,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,defaultpatch,-0.0176213901618254
676,codellama:13b-instruct,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,defaultpatch,0.005596459122441222
677,codellama:13b-instruct,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,-0.009692344934110864
678,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,defaultpatch,0.003365848356813861
679,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,defaultpatch,-0.05109502124133458
680,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,defaultpatch,0.009768242551136841
681,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,-0.03233395192475852
682,codellama:13b-instruct,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,defaultpatch,0.045336747601271044
683,codellama:13b-instruct,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,defaultpatch,-0.018680544109859865
684,codellama:13b-instruct,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,defaultpatch,-0.01707918061910818
685,codellama:13b-instruct,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,-0.011523858274046672
686,codellama:13b-instruct,hermes3:8b,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,defaultpatch,-0.0012710926081758167
687,codellama:13b-instruct,hermes3:8b,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,defaultpatch,0.019128559550519952
688,codellama:13b-instruct,hermes3:8b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,defaultpatch,0.0003529000321798037
689,codellama:13b-instruct,hermes3:8b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,0.03079733739787316
690,codellama:13b-instruct,magicoder:7b-s-cl,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,method,0.0021734789398778487
691,codellama:13b-instruct,magicoder:7b-s-cl,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,method,-0.008886792494613216
692,codellama:13b-instruct,magicoder:7b-s-cl,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.014747509538582282
693,codellama:13b-instruct,magicoder:7b-s-cl,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,-0.009028632346457233
694,codellama:13b-instruct,codellama:7b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,method,0.0007112497797489015
695,codellama:13b-instruct,codellama:7b-instruct,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,method,0.0033330396087588587
696,codellama:13b-instruct,codellama:7b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,0.014898845713374853
697,codellama:13b-instruct,codellama:7b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,0.032396203852344874
698,codellama:13b-instruct,codellama:13b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,method,-0.003058061207840801
699,codellama:13b-instruct,codellama:13b-instruct,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,method,0.047104605912760666
700,codellama:13b-instruct,codellama:13b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.023190736021073022
701,codellama:13b-instruct,codellama:13b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,0.05119460025269429
702,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,method,0.02425411587144599
703,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,method,0.03952145326990253
704,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,0.021189894947143406
705,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,0.02140530848027855
706,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,method,0.0017671826155643
707,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,method,-0.038565685224277946
708,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,0.004403133299114015
709,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,-0.018645916709726817
710,codellama:13b-instruct,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,method,-0.05479858328124809
711,codellama:13b-instruct,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,method,0.03112340123849766
712,codellama:13b-instruct,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.06365522020308689
713,codellama:13b-instruct,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,0.014463169761993466
714,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,method,0.0029564634720560257
715,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,method,0.007798997750858239
716,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,0.006535577554765082
717,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,-0.006054805856722023
718,codellama:13b-instruct,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,method,0.023406357459444638
719,codellama:13b-instruct,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,method,0.047208775591775054
720,codellama:13b-instruct,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,0.04102196716285844
721,codellama:13b-instruct,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,0.020753809859233696
722,codellama:13b-instruct,hermes3:8b,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,method,-0.00010797761778236215
723,codellama:13b-instruct,hermes3:8b,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,method,-0.00673094754377912
724,codellama:13b-instruct,hermes3:8b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.004739163862151896
725,codellama:13b-instruct,hermes3:8b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,0.022891779651256883
726,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,defaultpatch,-0.01681028349665148
727,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,defaultpatch,0.018995086172443387
728,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,defaultpatch,-0.006856162680348499
729,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,-0.016980820726572254
730,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,defaultpatch,-0.0032048621108518027
731,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,defaultpatch,0.0006404703930570355
732,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,defaultpatch,-0.017824133215107008
733,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,0.031959249091992104
734,codellama:13b-instruct,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,defaultpatch,0.003924277915659635
735,codellama:13b-instruct,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,defaultpatch,0.014631174262395463
736,codellama:13b-instruct,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,defaultpatch,-0.020061708270629586
737,codellama:13b-instruct,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,-0.013101306604775598
738,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,defaultpatch,0.022413524572755583
739,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,defaultpatch,-0.036296805783780695
740,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,defaultpatch,0.04045359045546637
741,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,-0.06406139109708575
742,codellama:13b-instruct,yi-coder:9b,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,defaultpatch,0.015234502311710418
743,codellama:13b-instruct,yi-coder:9b,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,defaultpatch,0.006897785875807361
744,codellama:13b-instruct,yi-coder:9b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,defaultpatch,0.017156663027004138
745,codellama:13b-instruct,yi-coder:9b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,-0.0018383836395665654
746,codellama:13b-instruct,hermes3:8b,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,defaultpatch,0.0003177948604443648
747,codellama:13b-instruct,hermes3:8b,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,defaultpatch,0.018932874354561147
748,codellama:13b-instruct,hermes3:8b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,defaultpatch,-0.009681707426650421
749,codellama:13b-instruct,hermes3:8b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,0.0062506175595509195
750,codellama:13b-instruct,magicoder:7b-s-cl,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,method,-0.037599352285815346
751,codellama:13b-instruct,magicoder:7b-s-cl,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,method,-0.006588267176920404
752,codellama:13b-instruct,magicoder:7b-s-cl,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.05606457634115247
753,codellama:13b-instruct,magicoder:7b-s-cl,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.011282030315729275
754,codellama:13b-instruct,codellama:7b-instruct,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,method,-0.01314875889602507
755,codellama:13b-instruct,codellama:7b-instruct,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,method,0.03322630694306772
756,codellama:13b-instruct,codellama:7b-instruct,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,0.007703446784624535
757,codellama:13b-instruct,codellama:7b-instruct,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,0.015038401171466376
758,codellama:13b-instruct,codellama:13b-instruct,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,method,-0.05990963756087386
759,codellama:13b-instruct,codellama:13b-instruct,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,method,0.022186951869873295
760,codellama:13b-instruct,codellama:13b-instruct,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.0640948726283479
761,codellama:13b-instruct,codellama:13b-instruct,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.03817782074276055
762,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,method,0.060435431995821465
763,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,method,0.06510848288068638
764,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,0.03722422390145197
765,codellama:13b-instruct,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,0.04770253745390862
766,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,method,-0.0007343689450443058
767,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,method,-0.002806568525315578
768,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,0.010410556131525528
769,codellama:13b-instruct,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,0.036024566855685225
770,codellama:13b-instruct,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,method,-0.040619974680945914
771,codellama:13b-instruct,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,method,0.019091801733638447
772,codellama:13b-instruct,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.02334653043370971
773,codellama:13b-instruct,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,0.03348298889110324
774,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,method,-0.002959883357228188
775,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,method,-0.004454684145919652
776,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.0024084485455646565
777,codellama:13b-instruct,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.012815689815163234
778,codellama:13b-instruct,yi-coder:9b,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,method,0.042583886774618884
779,codellama:13b-instruct,yi-coder:9b,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,method,0.043773750534206624
780,codellama:13b-instruct,yi-coder:9b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,0.04088146473315224
781,codellama:13b-instruct,yi-coder:9b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,0.06045522122602365
782,codellama:13b-instruct,hermes3:8b,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,method,0.002887000856450217
783,codellama:13b-instruct,hermes3:8b,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,method,0.04979834485648449
784,codellama:13b-instruct,hermes3:8b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,0.004012902859935941
785,codellama:13b-instruct,hermes3:8b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,0.006602843897276611
786,deepseek-coder:6.7b,deepseek-coder:6.7b,llm4cc-clone_type,llm4cc-integrated,defaultpatch,defaultpatch,-0.003135871658487721
787,deepseek-coder:6.7b,deepseek-coder:6.7b,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,defaultpatch,0.014996363185489026
788,deepseek-coder:6.7b,deepseek-coder:6.7b,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,defaultpatch,0.005318921274517718
789,deepseek-coder:6.7b,codegemma:7b-instruct,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,defaultpatch,-0.0012771858360807187
790,deepseek-coder:6.7b,codegemma:7b-instruct,llm4cc-clone_type,llm4cc-integrated,defaultpatch,defaultpatch,-0.008416404672959787
791,deepseek-coder:6.7b,codegemma:7b-instruct,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,defaultpatch,-0.005375220394754354
792,deepseek-coder:6.7b,codegemma:7b-instruct,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,defaultpatch,0.009680578027781772
793,deepseek-coder:6.7b,qwen2.5:7b,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,defaultpatch,0.014482697206177897
794,deepseek-coder:6.7b,qwen2.5:7b,llm4cc-clone_type,llm4cc-integrated,defaultpatch,defaultpatch,-0.0071133611326756885
795,deepseek-coder:6.7b,qwen2.5:7b,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,defaultpatch,-0.001747660678915297
796,deepseek-coder:6.7b,qwen2.5:7b,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,defaultpatch,0.0029368201274150296
797,deepseek-coder:6.7b,qwen2.5-coder:7b,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,defaultpatch,-0.012616885105769748
798,deepseek-coder:6.7b,qwen2.5-coder:7b,llm4cc-clone_type,llm4cc-integrated,defaultpatch,defaultpatch,-5.765616171404808e-05
799,deepseek-coder:6.7b,qwen2.5-coder:7b,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,defaultpatch,-0.013779264214046849
800,deepseek-coder:6.7b,qwen2.5-coder:7b,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,defaultpatch,0.007138759640512471
801,deepseek-coder:6.7b,yi-coder:9b,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,defaultpatch,-0.005891053436658522
802,deepseek-coder:6.7b,yi-coder:9b,llm4cc-clone_type,llm4cc-integrated,defaultpatch,defaultpatch,0.017121557636488816
803,deepseek-coder:6.7b,yi-coder:9b,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,defaultpatch,0.014428471296817125
804,deepseek-coder:6.7b,yi-coder:9b,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,defaultpatch,0.022774637053175617
805,deepseek-coder:6.7b,hermes3:8b,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,defaultpatch,-0.003273359696888134
806,deepseek-coder:6.7b,hermes3:8b,llm4cc-clone_type,llm4cc-integrated,defaultpatch,defaultpatch,-0.010915323080881612
807,deepseek-coder:6.7b,hermes3:8b,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,defaultpatch,-0.0011028624928455244
808,deepseek-coder:6.7b,hermes3:8b,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,defaultpatch,-0.02117701008338746
809,deepseek-coder:6.7b,magicoder:7b-s-cl,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,method,0.0024760960740949356
810,deepseek-coder:6.7b,magicoder:7b-s-cl,llm4cc-clone_type,llm4cc-integrated,defaultpatch,method,0.020619937749388084
811,deepseek-coder:6.7b,magicoder:7b-s-cl,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,method,0.020096103792871634
812,deepseek-coder:6.7b,magicoder:7b-s-cl,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,method,0.011463380509860066
813,deepseek-coder:6.7b,codellama:7b-instruct,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,method,0.026573263079424647
814,deepseek-coder:6.7b,codellama:7b-instruct,llm4cc-clone_type,llm4cc-integrated,defaultpatch,method,-0.005215004748699625
815,deepseek-coder:6.7b,codellama:7b-instruct,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,method,-0.019514383392553736
816,deepseek-coder:6.7b,codellama:7b-instruct,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,method,0.006064141381993404
817,deepseek-coder:6.7b,codellama:13b-instruct,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,method,0.014073897111238631
818,deepseek-coder:6.7b,codellama:13b-instruct,llm4cc-clone_type,llm4cc-integrated,defaultpatch,method,0.008385685333572979
819,deepseek-coder:6.7b,codellama:13b-instruct,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,method,0.024056824906431795
820,deepseek-coder:6.7b,codellama:13b-instruct,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,method,0.020914401438964725
821,deepseek-coder:6.7b,deepseek-coder:6.7b,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,method,-0.009413339634599005
822,deepseek-coder:6.7b,deepseek-coder:6.7b,llm4cc-clone_type,llm4cc-integrated,defaultpatch,method,-0.004838072375014768
823,deepseek-coder:6.7b,deepseek-coder:6.7b,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,method,-0.009365404349911621
824,deepseek-coder:6.7b,deepseek-coder:6.7b,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,method,-0.00347852947184335
825,deepseek-coder:6.7b,codegemma:7b-instruct,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,method,-0.0017525574058125937
826,deepseek-coder:6.7b,codegemma:7b-instruct,llm4cc-clone_type,llm4cc-integrated,defaultpatch,method,-0.014795354254822257
827,deepseek-coder:6.7b,codegemma:7b-instruct,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,method,-0.004976346497882256
828,deepseek-coder:6.7b,codegemma:7b-instruct,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,method,0.009995505834390017
829,deepseek-coder:6.7b,qwen2.5:7b,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,method,0.005519071349029292
830,deepseek-coder:6.7b,qwen2.5:7b,llm4cc-clone_type,llm4cc-integrated,defaultpatch,method,-0.007069335799169352
831,deepseek-coder:6.7b,qwen2.5:7b,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,method,0.013576431230150399
832,deepseek-coder:6.7b,qwen2.5:7b,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,method,-0.011738715832481761
833,deepseek-coder:6.7b,qwen2.5-coder:7b,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,method,0.002526609659634027
834,deepseek-coder:6.7b,qwen2.5-coder:7b,llm4cc-clone_type,llm4cc-integrated,defaultpatch,method,-0.0037580811723285645
835,deepseek-coder:6.7b,qwen2.5-coder:7b,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,method,0.001293211604161404
836,deepseek-coder:6.7b,qwen2.5-coder:7b,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,method,0.0033944204853509907
837,deepseek-coder:6.7b,yi-coder:9b,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,method,-0.01593608351086817
